dbms,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask,TaskCode
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask_Test,ResourceID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask_Test,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,Import CATS Approval data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Full_Time_Employees_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort_Test,Resource_TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Infrastructure_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Professional_Services_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Salary_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Salary_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Consultants_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,CC,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Approval_Registry,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_BExEntriesExpanded_Test,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_BExEntriesExpanded_Test2,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_ActualTaskEffort_Test,PlannedTaskEffortID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Infrastructure_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Name,2,nvarchar,250,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Level ex-CS03,3,nvarchar,250,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Branch,4,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Service Line,5,nvarchar,100,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Cost Centre,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Apr,7,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,May,8,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Jun,9,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Jul,10,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Aug,11,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Sep,12,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Oct,13,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Nov,14,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Dec,15,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Jan,16,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Feb,17,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Mar,18,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Number,19,varchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Personnel Number,20,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,FY,21,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,Version,22,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Full_Time_Employees_Test3,ID_Reference,23,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BB Actual-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BB Actual-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BB Line-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BB Line-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BB Planned-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BB Planned-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,SL maxouts,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,TFA Branch Limits,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,TLFactor,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,sysdiagrams,principal_id
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_TFATask,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_TFATask_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_TFATask_Test2,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,resourceToBranch,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort_Test1,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Project_Phase_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Salary_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Consultants_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Full_Time_Employees_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Full_Time_Employees_Test3,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Gating_Table,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_ActualTaskEffort_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Infrastructure_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Infrastructure_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Professional_Services_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,CustomerT,CustomerID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,sysdiagrams,diagram_id
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,Users,UserID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_BExEntriesExpanded_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_BExEntriesExpanded_Test2,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,Import CATS Pending data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,Import CATS Rejected data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Project,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Project,Rec_Order_Num
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Approval_Registry,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Project,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort_Test1,ResourceTFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask,TaskCode
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask_Test,ResourceID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask_Test,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,Import CATS Approval data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Full_Time_Employees_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort_Test,Resource_TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Infrastructure_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Professional_Services_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Salary_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Salary_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Consultants_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,CC,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Approval_Registry,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_BExEntriesExpanded_Test,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_BExEntriesExpanded_Test2,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_ActualTaskEffort_Test,PlannedTaskEffortID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Infrastructure_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,SSC Project Gating,2,varchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,Forecasted Gate Date,3,date,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,Actual Gate date,4,date,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,PCRA,5,varchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Gating_Table,CR_Sequence_ID,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_PendingProcessed,Receiver Order,1,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_PendingProcessed,Employee,2,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_PendingProcessed,Sender Cost Center,3,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_PendingProcessed,Activity Type,4,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_PendingProcessed,Sender Fund Center,5,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_PendingProcessed,CATS Process# Status,6,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_PendingProcessed,Calendar day,7,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_PendingProcessed,Task Level,8,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_PendingProcessed,Hours Worked _(Task Type = BWK),9,float,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_PendingProcessed,Short Text,10,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_PendingProcessed,Created by,11,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_PendingProcessed,Created on,12,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_ApprovedProcessed,Receiver Order,1,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_ApprovedProcessed,Employee,2,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_ApprovedProcessed,Sender Cost Center,3,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_ApprovedProcessed,Activity Type,4,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_ApprovedProcessed,Sender Fund Center,5,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_ApprovedProcessed,CATS Process# Status,6,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_ApprovedProcessed,Calendar day,7,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_ApprovedProcessed,Task Level,8,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_ApprovedProcessed,Hours Worked _(Task Type = BWK),9,float,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_ApprovedProcessed,Short Text,10,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_ApprovedProcessed,Created by,11,nvarchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_View_ApprovedProcessed,Created on,12,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,test_rls,ID,1,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,test_rls,Rec_Order_Num,2,varchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,test_rls,Rec_Cost_Center,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,test_rls,Name,4,varchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,test_rls,Number,5,varchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,test_rls,Manager,6,varchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,test_rls,Duration_Start,7,date,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,test_rls,Duration_End,8,date,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,test_rls,PRJText,9,varchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,test_rls,PRJImage,10,varbinary,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,sys,database_firewall_rules,id,1,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,sys,database_firewall_rules,name,2,nvarchar,128,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,sys,database_firewall_rules,start_ip_address,3,varchar,45,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,sys,database_firewall_rules,end_ip_address,4,varchar,45,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,sys,database_firewall_rules,create_date,5,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,sys,database_firewall_rules,modify_date,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,BB Actual-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,BB Actual-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,BB Line-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,BB Line-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,BB Planned-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,BB Planned-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,SL maxouts,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,TFA Branch Limits,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,TLFactor,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,sysdiagrams,principal_id
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_TFATask,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_PlannedTaskEffort_Test1,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_TFATask_Test,ID
